canonical_id,classification,issue,original_id,document_locale,source_path,line_start,line_end,record_id
ADS-ROUTE003,misleading_or_unsupported,I2,ADS-ROUTE003-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,160,160,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE004,misleading_or_unsupported,I1,ADS-ROUTE004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,173,177,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE004,misleading_or_unsupported,I1,ADS-ROUTE004-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,177,181,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE005,misleading_or_unsupported,I2,ADS-ROUTE005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,179,181,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE005,misleading_or_unsupported,I2,ADS-ROUTE005-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,183,185,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE006,misleading_or_unsupported,I4,ADS-ROUTE006-en,en,src/components/InferenceGatewayTables/TopologyEffectsTable.js,8,28,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE006,misleading_or_unsupported,I4,ADS-ROUTE006-ko,ko,src/components/InferenceGatewayTables/TopologyEffectsTable.js,8,28,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE007,misleading_or_unsupported,I2,ADS-ROUTE007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,193,195,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE007,misleading_or_unsupported,I2,ADS-ROUTE007-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,197,199,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE008,misleading_or_unsupported,I2,ADS-ROUTE008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,207,210,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE008,misleading_or_unsupported,I2,ADS-ROUTE008-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,211,214,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE009,misleading_or_unsupported,I2,ADS-ROUTE009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,213,214,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE009,misleading_or_unsupported,I2,ADS-ROUTE009-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,217,218,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE010,misleading_or_unsupported,I2,ADS-ROUTE010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,227,229,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE010,misleading_or_unsupported,I2,ADS-ROUTE010-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,227,229,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE011,misleading_or_unsupported,I4,ADS-ROUTE011-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,245,251,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE011,misleading_or_unsupported,I4,ADS-ROUTE011-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,245,251,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE012,misleading_or_unsupported,I2,ADS-ROUTE012-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,374,378,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE012,misleading_or_unsupported,I2,ADS-ROUTE012-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,482,486,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE013,misleading_or_unsupported,I3,ADS-ROUTE013-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,389,409,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE013,misleading_or_unsupported,I3,ADS-ROUTE013-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,497,519,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE014,misleading_or_unsupported,I1,ADS-ROUTE014-en,en,src/components/InferenceGatewayTables/MonitoringMetricsTable.js,8,37,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE014,misleading_or_unsupported,I1,ADS-ROUTE014-ko,ko,src/components/InferenceGatewayTables/MonitoringMetricsTable.js,8,37,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE015,confirmed_incorrect,I1,ADS-ROUTE015-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,435,437,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE015,confirmed_incorrect,I1,ADS-ROUTE015-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,545,547,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE016,misleading_or_unsupported,I4,ADS-ROUTE016-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,427,447,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE016,misleading_or_unsupported,I4,ADS-ROUTE016-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,537,557,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE017,confirmed_incorrect,I1,ADS-ROUTE017-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,407,416,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE018,misleading_or_unsupported,I2,ADS-ROUTE018-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,420,441,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE019,misleading_or_unsupported,I2,ADS-ROUTE019-ko,ko,docs/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,445,476,ko--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-ROUTE020,confirmed_incorrect,I5,ADS-ROUTE020-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-routing/routing-strategy.md,367,372,en--agentic-ai-platform__model-serving__inference-routing__routing-strategy.md.json
ADS-SELF001,misleading_or_unsupported,I4,ADS-SELF001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,20,37,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF001,misleading_or_unsupported,I4,ADS-SELF001-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,20,37,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF002,misleading_or_unsupported,I1,ADS-SELF002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,133,167,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF002,misleading_or_unsupported,I1,ADS-SELF002-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,133,167,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF003,misleading_or_unsupported,I3,ADS-SELF003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,87,89,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF003,misleading_or_unsupported,I3,ADS-SELF003-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,87,89,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF004,misleading_or_unsupported,I1,ADS-SELF004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,220,244,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF004,misleading_or_unsupported,I1,ADS-SELF004-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,220,244,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF005,misleading_or_unsupported,I1,ADS-SELF005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,264,273,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF005,misleading_or_unsupported,I1,ADS-SELF005-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,264,273,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF006,misleading_or_unsupported,I3,ADS-SELF006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,284,311,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF006,misleading_or_unsupported,I3,ADS-SELF006-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,291,338,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF007,confirmed_incorrect,I3,ADS-SELF007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,313,323,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF007,confirmed_incorrect,I3,ADS-SELF007-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,341,351,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF008,confirmed_incorrect,I1,ADS-SELF008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,326,339,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF008,confirmed_incorrect,I1,ADS-SELF008-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,354,367,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF009,confirmed_incorrect,I3,ADS-SELF009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,360,392,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF009,confirmed_incorrect,I3,ADS-SELF009-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,388,420,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF010,misleading_or_unsupported,I1,ADS-SELF010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,397,435,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF010,misleading_or_unsupported,I1,ADS-SELF010-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,425,471,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF011,misleading_or_unsupported,I4,ADS-SELF011-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,483,486,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF011,misleading_or_unsupported,I4,ADS-SELF011-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,519,522,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF012,confirmed_incorrect,I1,ADS-SELF012-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,533,555,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF012,confirmed_incorrect,I1,ADS-SELF012-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,569,591,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF013,confirmed_incorrect,I1,ADS-SELF013-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,560,589,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF013,confirmed_incorrect,I1,ADS-SELF013-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,596,625,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF014,confirmed_incorrect,I1,ADS-SELF014-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,621,646,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF014,confirmed_incorrect,I1,ADS-SELF014-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,657,682,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF015,confirmed_incorrect,I1,ADS-SELF015-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,704,743,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF015,confirmed_incorrect,I1,ADS-SELF015-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,740,779,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF016,misleading_or_unsupported,I3,ADS-SELF016-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,802,824,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF016,misleading_or_unsupported,I3,ADS-SELF016-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,838,860,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF017,confirmed_incorrect,I1,ADS-SELF017-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,834,859,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF017,confirmed_incorrect,I1,ADS-SELF017-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,870,895,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF018,confirmed_incorrect,I1,ADS-SELF018-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,920,942,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF018,confirmed_incorrect,I1,ADS-SELF018-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,956,978,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF019,confirmed_incorrect,I1,ADS-SELF019-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,965,983,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF019,confirmed_incorrect,I1,ADS-SELF019-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1001,1019,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF020,misleading_or_unsupported,I4,ADS-SELF020-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,990,1004,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF020,misleading_or_unsupported,I4,ADS-SELF020-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1026,1040,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF021,confirmed_incorrect,I1,ADS-SELF021-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1075,1088,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF021,confirmed_incorrect,I1,ADS-SELF021-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1111,1124,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF022,confirmed_incorrect,I1,ADS-SELF022-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1109,1135,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF022,confirmed_incorrect,I1,ADS-SELF022-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1145,1171,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF023,confirmed_incorrect,I1,ADS-SELF023-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1140,1181,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF023,confirmed_incorrect,I1,ADS-SELF023-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1176,1217,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF024,confirmed_incorrect,I4,ADS-SELF024-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1192,1213,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF024,confirmed_incorrect,I4,ADS-SELF024-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1228,1249,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF025,confirmed_incorrect,I1,ADS-SELF025-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1269,1272,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF025,confirmed_incorrect,I1,ADS-SELF025-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1305,1308,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF026,confirmed_incorrect,I1,ADS-SELF026-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,475,480,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF026,confirmed_incorrect,I1,ADS-SELF026-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,511,516,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF027,misleading_or_unsupported,I4,ADS-SELF027-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,405,407,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF027,misleading_or_unsupported,I4,ADS-SELF027-ko,ko,docs/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,437,439,ko--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF028,confirmed_incorrect,I1,ADS-SELF028-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,444,461,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SELF029,confirmed_incorrect,I5,ADS-SELF029-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/design-architecture/advanced-patterns/self-improving-agent-loop.md,1332,1335,en--agentic-ai-platform__design-architecture__advanced-patterns__self-improving-agent-loop.md.json
ADS-SEM-001,misleading_or_unsupported,I4,ADS-SEM-001-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,34,48,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-001,misleading_or_unsupported,I4,ADS-SEM-001-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,34,48,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-002,misleading_or_unsupported,I2,ADS-SEM-002-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,84,103,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-002,misleading_or_unsupported,I2,ADS-SEM-002-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,84,103,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-003,confirmed_incorrect,I5,ADS-SEM-003-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,87,87,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-004,misleading_or_unsupported,I3,ADS-SEM-004-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,113,140,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-004,misleading_or_unsupported,I3,ADS-SEM-004-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,113,140,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-005,misleading_or_unsupported,I4,ADS-SEM-005-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,159,168,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-005,misleading_or_unsupported,I4,ADS-SEM-005-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,159,168,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-006,misleading_or_unsupported,I3,ADS-SEM-006-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,181,208,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-006,misleading_or_unsupported,I3,ADS-SEM-006-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,181,208,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-007,misleading_or_unsupported,I1,ADS-SEM-007-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,220,240,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-007,misleading_or_unsupported,I1,ADS-SEM-007-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,220,240,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-008,misleading_or_unsupported,I4,ADS-SEM-008-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,244,249,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-008,misleading_or_unsupported,I4,ADS-SEM-008-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,244,249,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-009,misleading_or_unsupported,I3,ADS-SEM-009-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,261,278,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-009,misleading_or_unsupported,I3,ADS-SEM-009-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,261,278,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-010,confirmed_incorrect,I3,ADS-SEM-010-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,296,305,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-010,confirmed_incorrect,I3,ADS-SEM-010-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,296,305,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-011,misleading_or_unsupported,I4,ADS-SEM-011-en,en,i18n/en/docusaurus-plugin-content-docs/current/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,323,324,en--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
ADS-SEM-011,misleading_or_unsupported,I4,ADS-SEM-011-ko,ko,docs/agentic-ai-platform/model-serving/inference-optimization/semantic-caching-strategy.md,323,324,ko--agentic-ai-platform__model-serving__inference-optimization__semantic-caching-strategy.md.json
